

######################################
## Cross section in pb for datasets
##

#13 TeV Spring 15 MC
GluGluHToBB_M-125_13TeV_powheg_MINLO_NNLOPS_pythia8          2.780e+01 #from GenXsecAnalyzer 
VBFHToBB_M125_13TeV_amcatnlo_pythia8			3.782*5.824E-01
VBFHToBB_M_125_13TeV_powheg_pythia8_weightfix		3.782*5.824E-01
WminusH_HToBB_WToQQ_M125_13TeV_powheg_pythia8		5.328E-01*(1.-3.*0.108535)*5.824E-01
WplusH_HToBB_WToQQ_M125_13TeV_powheg_pythia8		8.400E-01*(1.-3.*0.108535)*5.824E-01
WminusH_HToBB_WToLNu_M125_13TeV_powheg_pythia8		5.328E-01*(3.*0.108535)*5.824E-01
WplusH_HToBB_WToLNu_M125_13TeV_powheg_pythia8		8.400E-01*(3.*0.108535)*5.824E-01
ttHTobb_M125_TuneCP5_13TeV_powheg_pythia8			5.071E-01*5.824E-01
ttHTobb_M125_TuneCUETP8M2_ttHtranche3_13TeV_powheg_pythia8	5.071E-01*5.824E-01
ggZH_HToBB_ZToNuNu_M125_13TeV_powheg_pythia8			1.227E-01*5.824E-01*0.201030
ggZH_HToBB_ZToNuNu_M125_13TeV_powheg_herwigpp			1.227E-01*5.824E-01*0.201030
ggZH_HToBB_ZToQQ_M125_13TeV_powheg_pythia8			1.227E-01*5.82E-01*0.6991
ggZH_HToBB_ZToLL_M125_13TeV_powheg_pythia8			1.227E-01*5.824E-01*0.0335962*3.
ZH_HToBB_ZToNuNu_M125_13TeV_powheg_pythia8			8.839E-01*5.824E-01*0.201030
ZH_HToBB_ZToNuNu_M125_13TeV_powheg_herwigpp			8.839E-01*5.824E-01*0.201030
ZH_HToBB_ZToNuNu_M125_13TeV_amcatnloFXFX_madspin_pythia8			8.839E-01*5.824E-01*0.201030

VectorDiJet1Jet_madgraph_Mphi50Mchi1_13TeV              1.592e+01
VectorDiJet1Jet_madgraph_Mphi75Mchi1_13TeV              1.514e+01
VectorDiJet1Jet_madgraph_Mphi100Mchi1_13TeV             1.403e+01
VectorDiJet1Jet_madgraph_Mphi115Mchi1_13TeV             1.422e+01
VectorDiJet1Jet_madgraph_Mphi125Mchi1_13TeV             1.417e+01
VectorDiJet1Jet_madgraph_Mphi150Mchi1_13TeV             1.431e+01
VectorDiJet1Jet_madgraph_Mphi175Mchi1_13TeV             1.418e+01
VectorDiJet1Jet_madgraph_Mphi200Mchi1_13TeV             1.338e+01
VectorDiJet1Jet_madgraph_Mphi225Mchi1_13TeV             1.274e+01
VectorDiJet1Jet_madgraph_Mphi250Mchi1_13TeV             1.288e+01
VectorDiJet1Jet_madgraph_Mphi275Mchi1_13TeV             1.452e+01
VectorDiJet1Jet_madgraph_Mphi300Mchi1_13TeV             1.379e+01
VectorDiJet1Jet_madgraph_Mphi350Mchi1_13TeV             1.522e+01
VectorDiJet1Jet_madgraph_Mphi400Mchi1_13TeV             1.666e+01
VectorDiJet1Jet_madgraph_Mphi450Mchi1_13TeV             1.842e+01
VectorDiJet1Jet_madgraph_Mphi500Mchi1_13TeV             2.931e+01

VectorDiJet1Jet_madgraph_Mphi50Mchi3000_13TeV           1.466e+01
VectorDiJet1Jet_madgraph_Mphi75Mchi3000_13TeV           1.521e+01
VectorDiJet1Jet_madgraph_Mphi100Mchi3000_13TeV          1.433e+01
VectorDiJet1Jet_madgraph_Mphi115Mchi3000_13TeV          1.505e+01
VectorDiJet1Jet_madgraph_Mphi125Mchi3000_13TeV          1.456e+01
VectorDiJet1Jet_madgraph_Mphi150Mchi3000_13TeV          1.444e+01
VectorDiJet1Jet_madgraph_Mphi175Mchi3000_13TeV          1.362e+01
VectorDiJet1Jet_madgraph_Mphi200Mchi3000_13TeV          1.338e+01
VectorDiJet1Jet_madgraph_Mphi225Mchi3000_13TeV          1.370e+01
VectorDiJet1Jet_madgraph_Mphi250Mchi3000_13TeV          1.278e+01
VectorDiJet1Jet_madgraph_Mphi275Mchi3000_13TeV          1.423e+01
VectorDiJet1Jet_madgraph_Mphi300Mchi3000_13TeV          1.398e+01
VectorDiJet1Jet_madgraph_Mphi350Mchi3000_13TeV          1.511e+01
VectorDiJet1Jet_madgraph_Mphi400Mchi3000_13TeV          1.625e+01
VectorDiJet1Jet_madgraph_Mphi450Mchi3000_13TeV          1.838e+01
VectorDiJet1Jet_madgraph_Mphi500Mchi3000_13TeV          3.120e+01

VectorDiJet1Jet_M100				1
VectorDiJet1Jet_M1000				1
VectorDiJet1Jet_M125				1
VectorDiJet1Jet_M150				1
VectorDiJet1Jet_M200				1
VectorDiJet1Jet_M250				1
VectorDiJet1Jet_M300				1
VectorDiJet1Jet_M400				1
VectorDiJet1Jet_M500				1
VectorDiJet1Jet_M600				1
VectorDiJet1Jet_M800				1
VectorDiJet1Jet_M50				1
VectorDiJet1Jet_M75				1
VectorDiJet1Jet_M25				1
DMSpin0_ggPhibb1j_1000				1
DMSpin0_ggPhibb1j_1000_Pseudo			1
DMSpin0_ggPhibb1j_100       			1
DMSpin0_ggPhibb1j_100_Pseudo       		1
DMSpin0_ggPhibb1j_125_Pseudo			1	
DMSpin0_ggPhibb1j_125       			1
DMSpin0_ggPhibb1j_150_Pseudo			1
DMSpin0_ggPhibb1j_150       			1
DMSpin0_ggPhibb1j_200_Pseudo			1	
DMSpin0_ggPhibb1j_200       			1
DMSpin0_ggPhibb1j_250_Pseudo			1
DMSpin0_ggPhibb1j_250       			1
DMSpin0_ggPhibb1j_25_Pseudo 			1
DMSpin0_ggPhibb1j_25				1
DMSpin0_ggPhibb1j_300_Pseudo			1
DMSpin0_ggPhibb1j_300       			1
DMSpin0_ggPhibb1j_350_Pseudo			1
DMSpin0_ggPhibb1j_350       			1
DMSpin0_ggPhibb1j_400_Pseudo			1
DMSpin0_ggPhibb1j_400       			1	
DMSpin0_ggPhibb1j_500_Pseudo			1
DMSpin0_ggPhibb1j_500				1
DMSpin0_ggPhibb1j_600_Pseudo			1
DMSpin0_ggPhibb1j_600				1
DMSpin0_ggPhibb1j_800_Pseudo			1
DMSpin0_ggPhibb1j_800				1
DMSpin0_ggPhibb1j_50_Pseudo 			1
DMSpin0_ggPhibb1j_50 				1
DMSpin0_ggPhibb1j_5_Pseudo 			1
DMSpin0_ggPhibb1j_5				1
DMSpin0_ggPhibb1j_75_Pseudo 			1
DMSpin0_ggPhibb1j_75        			1

BulkGravTohhTohVVhbb_narrow_M_1000_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_1200_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_1400_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_1600_13TeV_madgraph 1 
BulkGravTohhTohVVhbb_narrow_M_1800_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_2000_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_2500_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_3000_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_3500_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_4000_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_4500_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_600_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_650_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_700_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_800_13TeV_madgraph 1
BulkGravTohhTohVVhbb_narrow_M_900_13TeV_madgraph 1

BulkGravToWW_narrow_M_500_13TeV_madgraph 1
BulkGravToWW_narrow_M_800_13TeV_madgraph 1
BulkGravToWW_narrow_M_1000_13TeV_madgraph 1
BulkGravToWW_narrow_M_1200_13TeV_madgraph 1
BulkGravToWW_narrow_M_1400_13TeV_madgraph 1
BulkGravToWW_narrow_M_1600_13TeV_madgraph 1
BulkGravToWW_narrow_M_1800_13TeV_madgraph 1
BulkGravToWW_narrow_M_2000_13TeV_madgraph 1
BulkGravToWW_narrow_M_3000_13TeV_madgraph 1
BulkGravToWW_narrow_M_3500_13TeV_madgraph 1
BulkGravToWW_narrow_M_4500_13TeV_madgraph 1
